GTDB16954	GCA_000175995	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_000176375	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_000176415	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_000222145	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_000338875	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_000473785	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_001558475	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_001767355	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_008083465	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_008083535	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_008083775	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_008083965	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_008084405	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_008084745	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_009665195	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_009763965	s__Vibrio mimicus	#BBD686
GTDB16954	GCA_009764025	s__Vibrio mimicus	#BBD686
GTDB18704	GCA_000176215	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_000696385	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402155	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402175	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402345	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402495	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402515	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402675	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_001402685	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_002283805	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_002283835	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_002283845	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_002283905	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_002283955	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_002284025	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_009763865	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_009763905	s__Vibrio metoecus	#60dbe8
GTDB18704	GCA_024743495	s__Vibrio metoecus	#60dbe8
GTDB19401	GCA_000222665	s__Vibrio tubiashii	#B2675E
GTDB19401	GCA_022397495	s__Vibrio tubiashii	#B2675E
GTDB19401	GCA_022397595	s__Vibrio tubiashii	#B2675E
GTDB19416	GCA_000775715	s__Vibrio tubiashii_A	#B2675E
GTDB19521	GCA_000158115	s__Vibrio sinaloensis	#EEF1BD
GTDB19521	GCA_000775725	s__Vibrio sinaloensis	#EEF1BD
GTDB19521	GCA_000808535	s__Vibrio sinaloensis	#EEF1BD
GTDB19521	GCA_000808555	s__Vibrio sinaloensis	#EEF1BD
GTDB19868	GCA_000967495	s__Vibrio neptunius	#B2AA8E
GTDB19868	GCA_013214045	s__Vibrio neptunius	#B2AA8E
GTDB19868	GCA_017051655	s__Vibrio neptunius	#B2AA8E
GTDB19868	GCA_017051755	s__Vibrio neptunius	#B2AA8E
GTDB19868	GCA_019339365	s__Vibrio neptunius	#B2AA8E
GTDB20327	GCA_001267945	s__Vibrio aestuarianus	#0C1B33
GTDB20327	GCA_011090235	s__Vibrio aestuarianus	#0C1B33
GTDB20327	GCA_944738745	s__Vibrio aestuarianus	#0C1B33
GTDB20327	GCA_944739605	s__Vibrio aestuarianus	#0C1B33
GTDB20365	GCA_001274785	s__Vibrio hepatarius	#7A306C
GTDB20365	GCA_013114105	s__Vibrio hepatarius	#7A306C
GTDB20596	GCA_001188205	s__Vibrio bivalvicida	#03B5AA
GTDB20596	GCA_001399455	s__Vibrio bivalvicida	#03B5AA
GTDB20606	GCA_001402165	s__Vibrio metoecus_B	#16a4d8
GTDB20606	GCA_009665255	s__Vibrio metoecus_B	#16a4d8
GTDB21188	GCA_000006745	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000016245	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000021605	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000152445	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000152465	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000153785	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000153945	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000153985	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000154005	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000167935	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000168895	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000168935	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000174115	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_000174235	s__Vibrio cholerae	#8bd346
